JOIN_SN,보험계약건수,해지건수,만기건수,해지율,만기율
581856,3,1,0,0.33,0.0
581987,2,0,0,0.0,0.0
581996,2,0,0,0.0,0.0
582067,9,5,0,0.56,0.0
582179,3,0,0,0.0,0.0
582246,1,0,0,0.0,0.0
582439,2,0,0,0.0,0.0
582449,11,1,2,0.09,0.18
582531,4,0,4,0.0,1.0
582623,2,2,0,1.0,0.0
582652,1,0,0,0.0,0.0
582778,4,0,0,0.0,0.0
582819,11,1,0,0.09,0.0
582845,15,4,0,0.27,0.0
582975,2,1,0,0.5,0.0
583008,3,1,0,0.33,0.0
583044,1,0,0,0.0,0.0
583051,1,0,0,0.0,0.0
583075,3,1,0,0.33,0.0
583126,1,0,0,0.0,0.0
583173,7,3,0,0.43,0.0
583200,5,3,0,0.6,0.0
583296,10,1,2,0.1,0.2
583610,8,2,0,0.25,0.0
583693,11,7,1,0.64,0.09
583743,1,0,0,0.0,0.0
583744,6,3,0,0.5,0.0
583787,1,0,0,0.0,0.0
583807,1,0,0,0.0,0.0
583829,11,0,0,0.0,0.0
583942,5,2,0,0.4,0.0
583971,4,1,0,0.25,0.0
583981,12,1,1,0.08,0.08
584023,1,0,0,0.0,0.0
584087,1,0,1,0.0,1.0
584196,5,0,2,0.0,0.4
584221,1,0,0,0.0,0.0
584239,9,4,0,0.44,0.0
584251,1,1,0,1.0,0.0
584257,1,0,0,0.0,0.0
584273,4,0,1,0.0,0.25
584334,4,4,0,1.0,0.0
584498,4,2,0,0.5,0.0
584620,5,0,0,0.0,0.0
584637,8,3,0,0.38,0.0
584642,4,0,0,0.0,0.0
584686,4,0,0,0.0,0.0
584708,2,0,1,0.0,0.5
584765,1,1,0,1.0,0.0
584792,8,4,1,0.5,0.12
584830,4,3,0,0.75,0.0
584899,4,0,1,0.0,0.25
584929,3,0,4,0.0,1.33
584962,10,2,4,0.2,0.4
584968,3,2,0,0.67,0.0
585207,6,2,0,0.33,0.0
585276,1,1,0,1.0,0.0
585440,1,0,0,0.0,0.0
585505,11,5,0,0.45,0.0
585507,2,1,0,0.5,0.0
585509,1,0,0,0.0,0.0
585530,3,0,0,0.0,0.0
585568,3,0,0,0.0,0.0
585636,5,0,0,0.0,0.0
585691,9,0,0,0.0,0.0
585739,7,1,0,0.14,0.0
585810,1,1,0,1.0,0.0
585848,8,0,1,0.0,0.12
585868,3,0,1,0.0,0.33
585872,5,1,0,0.2,0.0
585906,15,7,1,0.47,0.07
586042,7,2,1,0.29,0.14
586085,12,5,0,0.42,0.0
586117,1,0,0,0.0,0.0
586121,4,0,2,0.0,0.5
586156,2,0,0,0.0,0.0
586294,10,0,0,0.0,0.0
586340,5,0,4,0.0,0.8
586433,3,0,0,0.0,0.0
586450,2,1,0,0.5,0.0
586471,3,3,0,1.0,0.0
586581,4,1,0,0.25,0.0
586635,5,2,1,0.4,0.2
586647,3,2,0,0.67,0.0
586663,3,1,0,0.33,0.0
586664,2,0,0,0.0,0.0
586669,7,1,0,0.14,0.0
586759,1,0,0,0.0,0.0
586789,1,0,0,0.0,0.0
586847,4,0,2,0.0,0.5
586894,10,1,0,0.1,0.0
586920,3,0,0,0.0,0.0
586923,7,3,0,0.43,0.0
586925,7,2,0,0.29,0.0
586926,4,1,0,0.25,0.0
586927,2,0,0,0.0,0.0
586931,8,1,1,0.12,0.12
586959,9,5,0,0.56,0.0
586978,3,4,0,1.33,0.0
587007,6,4,0,0.67,0.0
587016,2,0,0,0.0,0.0
587075,1,0,0,0.0,0.0
587108,1,0,0,0.0,0.0
587129,1,0,0,0.0,0.0
587302,4,2,0,0.5,0.0
587422,3,1,0,0.33,0.0
587477,3,0,2,0.0,0.67
587492,6,0,1,0.0,0.17
587516,3,1,0,0.33,0.0
587592,6,0,2,0.0,0.33
587605,8,0,2,0.0,0.25
587691,1,0,0,0.0,0.0
587772,2,0,0,0.0,0.0
587775,2,0,0,0.0,0.0
587798,5,0,2,0.0,0.4
587839,1,0,0,0.0,0.0
587908,5,2,0,0.4,0.0
587916,5,0,2,0.0,0.4
587980,2,1,0,0.5,0.0
588003,3,1,0,0.33,0.0
588011,12,0,1,0.0,0.08
588040,2,2,0,1.0,0.0
588081,1,0,0,0.0,0.0
588109,1,0,0,0.0,0.0
588133,4,0,0,0.0,0.0
588135,2,0,0,0.0,0.0
588172,2,0,0,0.0,0.0
588255,4,2,0,0.5,0.0
588355,4,4,0,1.0,0.0
588374,16,10,0,0.62,0.0
588396,2,0,0,0.0,0.0
588478,4,2,1,0.5,0.25
588516,2,0,0,0.0,0.0
588524,2,0,0,0.0,0.0
588588,2,0,0,0.0,0.0
588612,8,2,0,0.25,0.0
588628,1,0,0,0.0,0.0
588785,3,0,0,0.0,0.0
588850,1,0,0,0.0,0.0
588898,3,0,1,0.0,0.33
589010,1,1,0,1.0,0.0
589052,4,3,0,0.75,0.0
589185,2,0,0,0.0,0.0
589215,9,1,0,0.11,0.0
589251,1,0,0,0.0,0.0
589300,1,0,0,0.0,0.0
589349,6,1,2,0.17,0.33
589364,3,0,0,0.0,0.0
589400,1,0,0,0.0,0.0
589485,1,0,0,0.0,0.0
589524,16,3,13,0.19,0.81
589623,4,1,1,0.25,0.25
589635,1,0,0,0.0,0.0
589747,3,1,1,0.33,0.33
589768,1,0,0,0.0,0.0
589858,3,0,0,0.0,0.0
589955,6,0,1,0.0,0.17
589959,8,1,0,0.12,0.0
589984,5,1,0,0.2,0.0
590011,5,5,0,1.0,0.0
590126,1,0,0,0.0,0.0
590139,9,4,0,0.44,0.0
590181,1,0,0,0.0,0.0
590233,2,0,0,0.0,0.0
590326,3,2,1,0.67,0.33
590355,1,0,0,0.0,0.0
590507,15,5,5,0.33,0.33
590550,10,0,3,0.0,0.3
590564,6,1,1,0.17,0.17
590576,8,3,0,0.38,0.0
590614,3,1,0,0.33,0.0
590652,2,0,0,0.0,0.0
590662,8,0,1,0.0,0.12
590683,6,1,0,0.17,0.0
590709,3,0,0,0.0,0.0
590734,1,0,0,0.0,0.0
590765,3,0,0,0.0,0.0
590796,1,0,0,0.0,0.0
590801,1,0,0,0.0,0.0
590808,2,0,0,0.0,0.0
590811,4,2,0,0.5,0.0
590820,5,0,0,0.0,0.0
590825,1,0,0,0.0,0.0
590859,11,5,0,0.45,0.0
591027,3,2,0,0.67,0.0
591035,3,1,0,0.33,0.0
591036,1,0,0,0.0,0.0
591092,8,5,1,0.62,0.12
591158,2,0,0,0.0,0.0
591161,2,1,1,0.5,0.5
591172,4,1,0,0.25,0.0
591173,1,0,0,0.0,0.0
591189,2,0,0,0.0,0.0
591264,6,1,0,0.17,0.0
591281,2,1,0,0.5,0.0
591332,9,2,1,0.22,0.11
591337,12,1,0,0.08,0.0
591421,4,3,0,0.75,0.0
591465,1,0,0,0.0,0.0
591470,2,2,0,1.0,0.0
591497,3,0,0,0.0,0.0
591682,14,1,0,0.07,0.0
591721,1,0,0,0.0,0.0
591752,4,0,2,0.0,0.5
591824,1,0,0,0.0,0.0
591853,1,0,0,0.0,0.0
591959,5,0,1,0.0,0.2
592045,10,2,2,0.2,0.2
592087,2,2,0,1.0,0.0
592134,1,0,0,0.0,0.0
592196,1,0,0,0.0,0.0
592209,6,1,1,0.17,0.17
592210,1,0,0,0.0,0.0
592234,4,0,1,0.0,0.25
592277,4,0,0,0.0,0.0
592334,3,0,0,0.0,0.0
592376,4,3,0,0.75,0.0
592389,5,2,0,0.4,0.0
592439,5,4,0,0.8,0.0
592447,2,0,1,0.0,0.5
592459,2,1,1,0.5,0.5
592557,4,0,1,0.0,0.25
592593,4,2,0,0.5,0.0
592757,8,2,0,0.25,0.0
592854,5,1,2,0.2,0.4
592933,9,3,1,0.33,0.11
592950,11,0,10,0.0,0.91
593088,18,18,0,1.0,0.0
593098,1,1,0,1.0,0.0
593113,6,3,2,0.5,0.33
593321,2,0,0,0.0,0.0
593372,8,1,0,0.12,0.0
593593,2,0,0,0.0,0.0
593610,2,0,2,0.0,1.0
593720,10,0,6,0.0,0.6
593725,2,1,0,0.5,0.0
593745,1,1,0,1.0,0.0
593833,4,0,0,0.0,0.0
593868,12,0,5,0.0,0.42
593871,4,0,0,0.0,0.0
593916,4,2,0,0.5,0.0
593945,1,0,1,0.0,1.0
593955,6,0,2,0.0,0.33
593972,4,0,1,0.0,0.25
594125,5,1,0,0.2,0.0
594247,2,0,0,0.0,0.0
594408,3,1,0,0.33,0.0
594448,3,0,0,0.0,0.0
594449,2,1,0,0.5,0.0
594575,1,0,0,0.0,0.0
594577,7,4,0,0.57,0.0
594581,2,2,0,1.0,0.0
594611,2,0,1,0.0,0.5
594614,4,0,0,0.0,0.0
594677,5,2,1,0.4,0.2
594745,5,0,0,0.0,0.0
594759,6,0,1,0.0,0.17
594894,5,1,1,0.2,0.2
594898,9,6,0,0.67,0.0
594923,1,0,0,0.0,0.0
594950,13,2,3,0.15,0.23
594970,1,0,0,0.0,0.0
595010,6,4,0,0.67,0.0
595042,3,0,0,0.0,0.0
595079,7,0,0,0.0,0.0
595082,3,1,0,0.33,0.0
595121,2,0,0,0.0,0.0
595138,2,0,0,0.0,0.0
595183,2,0,1,0.0,0.5
595210,2,0,0,0.0,0.0
595244,8,3,4,0.38,0.5
595269,2,0,1,0.0,0.5
595277,4,0,0,0.0,0.0
595300,1,0,1,0.0,1.0
595332,15,6,2,0.4,0.13
595349,4,0,1,0.0,0.25
595359,9,7,0,0.78,0.0
595474,3,1,1,0.33,0.33
595521,4,1,0,0.25,0.0
595574,8,0,2,0.0,0.25
595575,2,1,1,0.5,0.5
595596,3,0,0,0.0,0.0
595617,7,1,2,0.14,0.29
595687,5,1,1,0.2,0.2
595750,6,1,0,0.17,0.0
595783,2,0,0,0.0,0.0
595804,6,4,0,0.67,0.0
595810,1,0,0,0.0,0.0
595834,6,1,2,0.17,0.33
595863,1,0,0,0.0,0.0
595905,4,0,1,0.0,0.25
595937,2,1,0,0.5,0.0
595970,2,1,0,0.5,0.0
596031,5,0,2,0.0,0.4
596154,3,1,0,0.33,0.0
596184,12,1,10,0.08,0.83
596204,10,1,4,0.1,0.4
596268,3,2,0,0.67,0.0
596324,3,0,0,0.0,0.0
596340,1,0,1,0.0,1.0
596351,1,1,0,1.0,0.0
596386,1,0,0,0.0,0.0
596505,1,0,0,0.0,0.0
596524,9,1,2,0.11,0.22
596541,1,0,0,0.0,0.0
596595,1,0,1,0.0,1.0
596632,12,3,8,0.25,0.67
596707,2,0,0,0.0,0.0
596870,11,2,0,0.18,0.0
596898,8,5,2,0.62,0.25
596923,12,0,0,0.0,0.0
597000,7,1,1,0.14,0.14
597071,7,2,0,0.29,0.0
597164,3,2,0,0.67,0.0
597289,2,0,0,0.0,0.0
597307,9,11,0,1.22,0.0
597332,4,1,0,0.25,0.0
597348,7,1,0,0.14,0.0
597359,2,0,0,0.0,0.0
597412,1,0,0,0.0,0.0
597436,1,0,0,0.0,0.0
597437,5,2,0,0.4,0.0
597482,1,0,0,0.0,0.0
597565,3,0,1,0.0,0.33
597612,7,1,0,0.14,0.0
597722,1,0,0,0.0,0.0
597731,7,1,0,0.14,0.0
597736,4,2,0,0.5,0.0
597741,3,2,0,0.67,0.0
597756,1,0,0,0.0,0.0
597768,1,0,0,0.0,0.0
597783,3,2,0,0.67,0.0
597788,4,1,1,0.25,0.25
597819,11,2,0,0.18,0.0
597854,3,1,0,0.33,0.0
598102,12,2,0,0.17,0.0
598153,9,7,0,0.78,0.0
598168,10,2,4,0.2,0.4
598218,3,1,1,0.33,0.33
598248,3,1,0,0.33,0.0
598260,1,0,0,0.0,0.0
598269,5,2,0,0.4,0.0
598418,1,0,0,0.0,0.0
598438,1,0,0,0.0,0.0
598465,9,1,0,0.11,0.0
598484,10,2,2,0.2,0.2
598502,3,0,1,0.0,0.33
598540,9,5,0,0.56,0.0
598572,1,0,0,0.0,0.0
598759,2,0,1,0.0,0.5
598853,4,1,0,0.25,0.0
598864,4,0,0,0.0,0.0
598879,3,0,1,0.0,0.33
598905,3,3,0,1.0,0.0
598942,1,0,0,0.0,0.0
598956,2,0,0,0.0,0.0
598980,6,2,0,0.33,0.0
599025,3,3,0,1.0,0.0
599077,4,2,0,0.5,0.0
599150,7,0,0,0.0,0.0
599251,5,0,0,0.0,0.0
599319,1,1,0,1.0,0.0
599576,2,1,0,0.5,0.0
599621,5,0,0,0.0,0.0
599695,4,3,0,0.75,0.0
599711,4,1,0,0.25,0.0
599713,13,0,9,0.0,0.69
599723,2,0,0,0.0,0.0
599783,1,1,0,1.0,0.0
599924,3,0,0,0.0,0.0
599956,1,0,0,0.0,0.0
600253,1,0,1,0.0,1.0
600255,8,7,0,0.88,0.0
600309,1,1,0,1.0,0.0
600335,11,7,0,0.64,0.0
600338,2,1,0,0.5,0.0
600427,1,0,0,0.0,0.0
600428,1,0,0,0.0,0.0
600435,10,4,5,0.4,0.5
600457,6,0,0,0.0,0.0
600488,2,2,0,1.0,0.0
600511,6,2,0,0.33,0.0
600584,5,1,0,0.2,0.0
600621,2,0,0,0.0,0.0
600703,1,0,0,0.0,0.0
600801,3,0,3,0.0,1.0
600827,5,0,0,0.0,0.0
600858,2,0,0,0.0,0.0
600884,1,0,1,0.0,1.0
600956,4,1,0,0.25,0.0
600958,5,2,2,0.4,0.4
600960,9,5,0,0.56,0.0
600983,1,0,0,0.0,0.0
601097,2,0,0,0.0,0.0
601112,1,1,0,1.0,0.0
601122,5,1,0,0.2,0.0
601171,3,0,0,0.0,0.0
601179,1,0,0,0.0,0.0
601189,2,0,0,0.0,0.0
601213,4,3,0,0.75,0.0
601225,1,1,0,1.0,0.0
601352,3,1,0,0.33,0.0
601432,1,0,0,0.0,0.0
601483,8,4,1,0.5,0.12
601570,3,0,0,0.0,0.0
601607,3,0,1,0.0,0.33
601609,12,6,0,0.5,0.0
601637,1,0,0,0.0,0.0
601672,2,0,1,0.0,0.5
601765,2,0,0,0.0,0.0
601879,3,0,1,0.0,0.33
601917,7,0,1,0.0,0.14
601934,13,10,1,0.77,0.08
601935,5,0,1,0.0,0.2
601968,6,0,2,0.0,0.33
601986,12,0,5,0.0,0.42
602111,1,0,0,0.0,0.0
602152,8,0,1,0.0,0.12
602190,17,3,1,0.18,0.06
602280,8,1,1,0.12,0.12
602310,10,1,2,0.1,0.2
602341,4,1,0,0.25,0.0
602364,1,0,0,0.0,0.0
602380,4,2,0,0.5,0.0
602415,4,0,0,0.0,0.0
602465,1,0,0,0.0,0.0
602640,6,4,0,0.67,0.0
602645,7,0,2,0.0,0.29
602653,2,0,1,0.0,0.5
602673,5,2,0,0.4,0.0
602686,5,2,0,0.4,0.0
602775,2,0,0,0.0,0.0
602779,3,1,1,0.33,0.33
602786,4,0,3,0.0,0.75
602857,2,0,1,0.0,0.5
602877,10,6,0,0.6,0.0
602905,2,0,0,0.0,0.0
602932,5,3,0,0.6,0.0
602960,4,1,0,0.25,0.0
603036,3,0,0,0.0,0.0
603089,8,4,0,0.5,0.0
603096,1,0,1,0.0,1.0
603120,4,0,0,0.0,0.0
603121,2,0,0,0.0,0.0
603237,2,0,0,0.0,0.0
603364,6,1,1,0.17,0.17
603382,1,1,0,1.0,0.0
603418,3,0,0,0.0,0.0
603526,5,3,0,0.6,0.0
603527,1,0,0,0.0,0.0
603529,1,0,0,0.0,0.0
603548,1,0,0,0.0,0.0
603559,3,1,0,0.33,0.0
603565,7,1,1,0.14,0.14
603573,16,6,1,0.38,0.06
603611,8,0,0,0.0,0.0
603623,1,0,0,0.0,0.0
603670,5,3,0,0.6,0.0
603709,1,0,0,0.0,0.0
603753,2,1,0,0.5,0.0
603772,5,0,0,0.0,0.0
603780,3,3,0,1.0,0.0
603803,1,0,0,0.0,0.0
603897,2,0,0,0.0,0.0
603900,3,2,0,0.67,0.0
603932,2,0,0,0.0,0.0
603934,2,0,1,0.0,0.5
604001,1,0,0,0.0,0.0
604330,7,2,3,0.29,0.43
604376,2,2,0,1.0,0.0
604409,4,1,0,0.25,0.0
604433,2,0,0,0.0,0.0
604547,4,0,0,0.0,0.0
604698,1,0,0,0.0,0.0
604760,7,1,0,0.14,0.0
604770,3,1,2,0.33,0.67
604828,4,0,1,0.0,0.25
604850,1,0,0,0.0,0.0
604928,2,0,0,0.0,0.0
605016,4,1,0,0.25,0.0
605019,3,0,0,0.0,0.0
605115,3,1,0,0.33,0.0
605278,2,1,0,0.5,0.0
605294,1,0,0,0.0,0.0
605493,3,2,0,0.67,0.0
605527,2,0,0,0.0,0.0
605568,3,0,0,0.0,0.0
605578,6,0,0,0.0,0.0
605657,1,0,0,0.0,0.0
605692,13,0,13,0.0,1.0
605726,10,5,0,0.5,0.0
605805,2,0,1,0.0,0.5
605833,16,0,0,0.0,0.0
605853,16,1,0,0.06,0.0
605865,3,0,2,0.0,0.67
606047,13,1,10,0.08,0.77
606064,7,2,1,0.29,0.14
606084,6,5,1,0.83,0.17
606223,1,0,0,0.0,0.0
606294,1,0,0,0.0,0.0
606304,3,1,0,0.33,0.0
606332,4,2,0,0.5,0.0
606405,11,7,0,0.64,0.0
606468,3,0,0,0.0,0.0
606484,4,1,0,0.25,0.0
606515,6,2,1,0.33,0.17
606528,1,0,0,0.0,0.0
606574,1,0,0,0.0,0.0
606600,1,0,0,0.0,0.0
606603,3,0,0,0.0,0.0
606853,6,0,1,0.0,0.17
606906,5,0,0,0.0,0.0
606924,3,0,0,0.0,0.0
606932,6,3,0,0.5,0.0
606949,1,0,0,0.0,0.0
606952,4,1,0,0.25,0.0
607040,7,2,2,0.29,0.29
607052,2,0,0,0.0,0.0
607067,1,0,0,0.0,0.0
607092,6,0,1,0.0,0.17
607129,4,0,0,0.0,0.0
607132,1,0,0,0.0,0.0
607207,6,2,2,0.33,0.33
607223,6,0,0,0.0,0.0
607340,12,1,1,0.08,0.08
607376,17,9,1,0.53,0.06
607390,1,0,0,0.0,0.0
607398,2,0,0,0.0,0.0
607466,1,0,0,0.0,0.0
607483,7,2,2,0.29,0.29
607554,2,1,0,0.5,0.0
607570,2,0,0,0.0,0.0
607605,6,2,0,0.33,0.0
607681,5,0,0,0.0,0.0
607741,3,0,0,0.0,0.0
607762,10,3,2,0.3,0.2
607767,7,0,0,0.0,0.0
607804,3,0,0,0.0,0.0
607865,1,0,0,0.0,0.0
607886,1,0,0,0.0,0.0
607898,4,1,2,0.25,0.5
607947,1,1,0,1.0,0.0
608004,5,1,2,0.2,0.4
608141,3,0,0,0.0,0.0
608204,22,11,0,0.5,0.0
608287,3,0,0,0.0,0.0
608319,1,0,0,0.0,0.0
608368,2,0,1,0.0,0.5
608382,2,1,0,0.5,0.0
608386,3,1,0,0.33,0.0
608393,5,0,2,0.0,0.4
608448,5,1,1,0.2,0.2
608453,6,1,0,0.17,0.0
608455,13,2,7,0.15,0.54
608473,6,4,0,0.67,0.0
608544,3,1,0,0.33,0.0
608628,3,1,0,0.33,0.0
608639,7,1,2,0.14,0.29
608649,4,0,1,0.0,0.25
608741,1,0,0,0.0,0.0
608743,7,2,0,0.29,0.0
608788,7,1,0,0.14,0.0
608789,2,2,0,1.0,0.0
608844,4,0,3,0.0,0.75
608865,2,0,0,0.0,0.0
608912,12,1,5,0.08,0.42
608914,3,0,0,0.0,0.0
608934,4,0,1,0.0,0.25
608976,1,1,0,1.0,0.0
609014,8,6,0,0.75,0.0
609090,1,0,0,0.0,0.0
609137,1,0,0,0.0,0.0
609188,1,0,0,0.0,0.0
609218,9,1,3,0.11,0.33
609225,10,1,0,0.1,0.0
609227,1,0,0,0.0,0.0
609264,4,0,0,0.0,0.0
609276,1,0,0,0.0,0.0
609326,1,1,0,1.0,0.0
609336,2,1,0,0.5,0.0
609451,1,0,1,0.0,1.0
609462,3,0,0,0.0,0.0
609512,3,1,0,0.33,0.0
609566,3,0,1,0.0,0.33
609614,1,0,1,0.0,1.0
609717,2,0,0,0.0,0.0
609789,8,5,0,0.62,0.0
609796,20,1,13,0.05,0.65
609810,1,0,0,0.0,0.0
609818,3,0,0,0.0,0.0
609829,4,0,1,0.0,0.25
609838,1,0,0,0.0,0.0
610031,5,0,0,0.0,0.0
610042,12,0,0,0.0,0.0
610047,7,3,1,0.43,0.14
610057,2,0,0,0.0,0.0
610116,3,1,1,0.33,0.33
610134,1,0,0,0.0,0.0
610161,1,0,0,0.0,0.0
610321,3,0,0,0.0,0.0
610368,3,0,0,0.0,0.0
610488,5,1,2,0.2,0.4
610501,2,0,1,0.0,0.5
610506,4,1,0,0.25,0.0
610616,1,0,0,0.0,0.0
610635,8,1,1,0.12,0.12
610674,2,0,0,0.0,0.0
610716,4,2,1,0.5,0.25
610770,12,3,0,0.25,0.0
610834,4,0,0,0.0,0.0
610896,2,0,0,0.0,0.0
610932,1,0,0,0.0,0.0
610938,2,0,0,0.0,0.0
610970,4,1,2,0.25,0.5
611095,5,1,0,0.2,0.0
611136,11,0,1,0.0,0.09
611163,6,2,0,0.33,0.0
611179,1,0,0,0.0,0.0
611219,2,0,0,0.0,0.0
611225,1,0,1,0.0,1.0
611405,1,0,0,0.0,0.0
611450,9,0,2,0.0,0.22
611476,4,0,1,0.0,0.25
611492,3,0,0,0.0,0.0
611529,4,0,0,0.0,0.0
611638,1,0,0,0.0,0.0
611658,1,1,0,1.0,0.0
611671,3,1,1,0.33,0.33
611890,1,0,0,0.0,0.0
612027,1,0,0,0.0,0.0
612064,1,0,0,0.0,0.0
612130,4,4,1,1.0,0.25
612135,1,0,0,0.0,0.0
612201,2,0,0,0.0,0.0
612275,6,0,1,0.0,0.17
612301,1,1,0,1.0,0.0
612303,4,2,0,0.5,0.0
612340,6,1,1,0.17,0.17
612348,3,3,0,1.0,0.0
612389,2,0,0,0.0,0.0
612407,2,0,0,0.0,0.0
612439,10,4,0,0.4,0.0
612477,1,1,0,1.0,0.0
612578,1,0,0,0.0,0.0
612598,1,1,0,1.0,0.0
612701,10,4,0,0.4,0.0
612704,5,1,0,0.2,0.0
612726,1,0,0,0.0,0.0
612814,1,0,0,0.0,0.0
612855,2,0,0,0.0,0.0
612873,8,3,5,0.38,0.62
612874,4,0,0,0.0,0.0
612928,3,1,0,0.33,0.0
612938,1,0,0,0.0,0.0
612974,1,0,0,0.0,0.0
612988,1,1,0,1.0,0.0
613080,2,0,0,0.0,0.0
613253,11,4,0,0.36,0.0
613261,4,2,0,0.5,0.0
613370,13,8,4,0.62,0.31
613387,1,0,0,0.0,0.0
613390,3,1,0,0.33,0.0
613419,10,2,3,0.2,0.3
613426,1,0,0,0.0,0.0
613433,6,0,0,0.0,0.0
613468,2,0,1,0.0,0.5
613534,7,1,0,0.14,0.0
613605,6,3,0,0.5,0.0
613607,2,0,0,0.0,0.0
613637,2,0,0,0.0,0.0
613689,1,0,0,0.0,0.0
613696,3,0,0,0.0,0.0
613873,6,0,2,0.0,0.33
613921,2,1,1,0.5,0.5
613930,2,0,0,0.0,0.0
614140,9,2,0,0.22,0.0
614223,7,2,3,0.29,0.43
614233,4,3,1,0.75,0.25
614241,1,0,0,0.0,0.0
614255,2,0,0,0.0,0.0
614281,7,5,0,0.71,0.0
614308,2,0,0,0.0,0.0
614323,6,0,5,0.0,0.83
614335,3,3,0,1.0,0.0
614463,4,1,0,0.25,0.0
614490,3,0,0,0.0,0.0
614523,4,0,0,0.0,0.0
614544,6,0,3,0.0,0.5
614560,2,0,0,0.0,0.0
614596,14,9,1,0.64,0.07
614640,5,0,4,0.0,0.8
614650,1,0,0,0.0,0.0
614805,1,0,0,0.0,0.0
614808,3,0,2,0.0,0.67
614885,3,0,3,0.0,1.0
614905,4,0,0,0.0,0.0
615022,11,0,0,0.0,0.0
615056,3,0,1,0.0,0.33
615136,3,1,0,0.33,0.0
615153,1,0,0,0.0,0.0
615238,8,0,0,0.0,0.0
615288,13,2,0,0.15,0.0
615344,1,0,0,0.0,0.0
615409,3,1,0,0.33,0.0
615485,7,4,0,0.57,0.0
615534,12,1,3,0.08,0.25
615576,3,1,1,0.33,0.33
615580,7,0,0,0.0,0.0
615623,16,4,3,0.25,0.19
615660,4,0,1,0.0,0.25
615667,2,0,1,0.0,0.5
615727,9,9,0,1.0,0.0
615760,4,2,0,0.5,0.0
615776,8,2,3,0.25,0.38
615838,3,0,0,0.0,0.0
615883,8,7,2,0.88,0.25
615891,1,0,0,0.0,0.0
615903,2,1,0,0.5,0.0
615963,2,1,1,0.5,0.5
615982,1,0,0,0.0,0.0
616083,3,1,0,0.33,0.0
616128,2,0,0,0.0,0.0
616163,5,0,1,0.0,0.2
616251,4,0,0,0.0,0.0
616285,2,0,0,0.0,0.0
616345,4,2,0,0.5,0.0
616449,3,0,0,0.0,0.0
616460,5,2,0,0.4,0.0
616484,6,0,1,0.0,0.17
616485,1,0,0,0.0,0.0
616545,2,1,0,0.5,0.0
616561,2,1,0,0.5,0.0
616634,7,1,2,0.14,0.29
616677,11,4,0,0.36,0.0
616792,3,0,0,0.0,0.0
616803,3,0,0,0.0,0.0
616853,3,0,0,0.0,0.0
616992,2,0,0,0.0,0.0
617033,1,0,0,0.0,0.0
617163,1,1,0,1.0,0.0
617168,3,2,0,0.67,0.0
617179,1,0,0,0.0,0.0
617196,3,1,0,0.33,0.0
617252,9,1,4,0.11,0.44
617323,16,3,3,0.19,0.19
617335,4,2,0,0.5,0.0
617368,5,1,1,0.2,0.2
617399,13,0,8,0.0,0.62
617419,5,0,1,0.0,0.2
617459,4,0,0,0.0,0.0
617478,1,0,0,0.0,0.0
617509,3,0,0,0.0,0.0
617618,2,1,0,0.5,0.0
617700,6,0,0,0.0,0.0
617793,10,5,1,0.5,0.1
617825,1,0,1,0.0,1.0
617926,4,1,0,0.25,0.0
617993,2,0,0,0.0,0.0
618018,5,4,0,0.8,0.0
618049,1,0,0,0.0,0.0
618105,2,0,0,0.0,0.0
618113,5,2,1,0.4,0.2
618125,3,0,0,0.0,0.0
618131,1,2,0,2.0,0.0
618169,24,1,9,0.04,0.38
618179,4,1,1,0.25,0.25
618281,7,3,1,0.43,0.14
618308,3,1,0,0.33,0.0
618310,3,0,0,0.0,0.0
618311,1,0,0,0.0,0.0
618334,2,2,0,1.0,0.0
618376,10,3,0,0.3,0.0
618409,4,0,0,0.0,0.0
618455,1,0,0,0.0,0.0
618475,2,0,1,0.0,0.5
618482,8,0,4,0.0,0.5
618518,8,1,2,0.12,0.25
618533,1,0,0,0.0,0.0
618595,8,1,0,0.12,0.0
618606,2,2,0,1.0,0.0
618629,8,4,1,0.5,0.12
618652,3,0,1,0.0,0.33
618665,5,1,0,0.2,0.0
618687,2,0,0,0.0,0.0
618704,1,0,0,0.0,0.0
618727,1,1,0,1.0,0.0
618762,1,0,0,0.0,0.0
618763,1,0,0,0.0,0.0
618900,8,0,0,0.0,0.0
618959,1,0,0,0.0,0.0
618977,3,2,0,0.67,0.0
619023,1,0,0,0.0,0.0
619141,8,2,0,0.25,0.0
619247,1,0,0,0.0,0.0
619279,1,0,0,0.0,0.0
619293,1,0,0,0.0,0.0
619342,7,3,0,0.43,0.0
619363,5,5,0,1.0,0.0
619381,10,2,3,0.2,0.3
619461,3,2,0,0.67,0.0
619476,4,3,0,0.75,0.0
619487,3,1,0,0.33,0.0
619532,12,2,0,0.17,0.0
619596,1,0,0,0.0,0.0
619631,5,0,0,0.0,0.0
619634,7,3,0,0.43,0.0
619661,3,1,0,0.33,0.0
619686,7,0,0,0.0,0.0
619688,4,1,0,0.25,0.0
619694,3,0,0,0.0,0.0
619703,5,1,0,0.2,0.0
619751,2,0,0,0.0,0.0
619786,3,1,0,0.33,0.0
619849,2,0,1,0.0,0.5
620139,5,1,0,0.2,0.0
620172,1,0,0,0.0,0.0
620256,3,1,0,0.33,0.0
620311,2,0,0,0.0,0.0
620451,6,5,0,0.83,0.0
620510,1,0,0,0.0,0.0
620579,1,0,1,0.0,1.0
